Hydrocarbon,Ti (K),equivalent ratio,Pressure (atm),LBV (cm/s),,
Ethene+Air,300,0.893,1,36.691,,
Ethene+Air,300,0.897,1,39.689,,
Ethene+Air,300,0.899,1,35.803,,
Ethene+Air,300,0.899,4,23.05,,
Ethene+Air,300,0.899,5,23.289,,
Ethene+Air,300,0.9,1,37.57,,
Ethene+Air,300,0.901,2,28.395,,
Ethene+Air,300,0.901,3,27.506,,
Ethene+Air,300,0.901,4,27.905,,
Ethene+Air,300,0.901,5,28.7,,
Ethene+Air,300,0.902,1,36.661,,
Ethene+Air,300,0.902,2,34.079,,
Ethene+Air,300,0.903,2,29.5,,
Ethene+Air,300,0.945,1,36.811,,
Ethene+Air,300,0.947,1,42.086,,
Ethene+Air,300,0.948,1,38.809,,
Ethene+Air,300,0.951,1,36.93,,
Ethene+Air,300,0.996,1,44.095,,
Ethene+Air,300,0.997,1,42.806,,
Ethene+Air,300,0.999,3,27.984,,
Ethene+Air,300,0.999,4,30.928,,
Ethene+Air,300,0.999,5,26.711,,
Ethene+Air,300,1,1,39.358,,
Ethene+Air,300,1.001,2,33.553,,
Ethene+Air,300,1.001,3,35.942,,
Ethene+Air,300,1.001,5,32.202,,
Ethene+Air,300,1.002,4,26.95,,
Ethene+Air,300,1.003,1,40.767,,
Ethene+Air,300,1.003,2,36.447,,
Ethene+Air,300,1.046,1,45.923,,
Ethene+Air,300,1.049,1,40.368,,
Ethene+Air,300,1.052,1,41.127,,
Ethene+Air,300,1.058,1,40.528,,
Ethene+Air,300,1.096,1,45.084,,
Ethene+Air,300,1.097,4,31.963,,
Ethene+Air,300,1.097,5,28.382,,
Ethene+Air,300,1.098,1,42.526,,
Ethene+Air,300,1.099,1,46.243,,
Ethene+Air,300,1.099,3,32.758,,
Ethene+Air,300,1.099,5,34.271,,
Ethene+Air,300,1.1,1,45.084,,
Ethene+Air,300,1.1,2,36.395,,
Ethene+Air,300,1.101,1,40.819,,
Ethene+Air,300,1.106,1,41.007,,
Ethene+Air,300,1.123,1,41.127,,
Ethene+Air,300,1.145,1,43.645,,
Ethene+Air,300,1.148,1,46.043,,
Ethene+Air,300,1.151,1,40.888,,
Ethene+Air,300,1.178,1,41.127,,
Ethene+Air,300,1.197,1,42.686,,
Ethene+Air,300,1.197,3,34.111,,
Ethene+Air,300,1.197,5,27.347,,
Ethene+Air,300,1.198,1,43.605,,
Ethene+Air,300,1.199,2,32.026,,
Ethene+Air,300,1.199,3,31.326,,
Ethene+Air,300,1.199,4,29.019,,
Ethene+Air,300,1.2,1,39.868,,
Ethene+Air,300,1.201,1,44.245,,
Ethene+Air,300,1.201,2,35.5,,
Ethene+Air,300,1.201,5,31.963,,
Ethene+Air,300,1.203,1,39.368,,
Ethene+Air,300,1.204,1,38.609,,
Ethene+Air,300,1.221,1,40.647,,
Ethene+Air,300,1.245,1,43.046,,
Ethene+Air,300,1.252,1,38.249,,
Ethene+Air,300,1.267,1,39.448,,
Ethene+Air,300,1.297,1,37.35,,
Ethene+Air,300,1.298,1,39.928,,
Ethene+Air,300,1.299,1,39.568,,
Ethene+Air,300,1.3,2,26.816,,
Ethene+Air,300,1.301,1,34.013,,
Ethene+Air,300,1.301,2,29.974,,
Ethene+Air,300,1.301,3,26.472,,
Ethene+Air,300,1.301,5,26.95,,
Ethene+Air,300,1.302,1,34.652,,
Ethene+Air,300,1.304,1,35.252,,
Ethene+Air,300,1.307,1,37.89,,
Ethene+Air,300,1.344,1,32.974,,
Ethene+Air,300,1.35,1,34.092,,
Ethene+Air,300,1.353,1,30.815,,
Ethene+Air,300,1.393,1,25.54,,
Ethene+Air,300,1.397,1,32.614,,
Ethene+Air,300,1.399,1,27.338,,
Ethene+Air,300,1.401,3,20.981,,
Ethene+Air,300,1.401,5,20.265,,
Ethene+Air,300,1.402,1,29.257,,
Ethene+Air,300,1.402,2,23.158,,
Ethene+Air,300,1.403,4,17.003,,
Ethene+Air,300,1.414,1,26.139,,
Ethene+Air,300,1.448,1,23.921,,
Ethene+Air,300,1.449,1,28.058,,
Ethene+Air,300,1.451,1,22.662,,
Ethene+Air,300,1.483,1,19.784,,
Ethene+Air,300,1.497,1,18.705,,
Ethene+Air,300,1.499,1,23.501,,
Ethene+Air,300,1.502,1,17.626,,
Ethene+Air,300,1.503,1,21.103,,
Ethene+Air,300,1.549,1,18.765,,
Ethene+Air,300,1.574,1,17.866,,
Ethene+Air,300,1.595,1,16.787,,
Ethene+Air,300,1.6,1,20.024,,
Ethene+Air,300,1.602,1,15.108,,
Ethene+Air,300,1.603,1,15.948,,
Ethene+Air,300,1.648,1,16.307,,
Ethene+Air,300,1.697,1,13.729,,
Ethene+Air,300,1.7,1,11.271,,
Ethene+Air,300,1.749,1,13.549,,
Ethene+Air,300,1.795,1,11.99,,
Ethene+Air,300,1.797,1,9.832,,
Ethene+Air,300,1.801,1,8.753,,
Ethene+Air,300,1.847,1,11.031,,
Ethene+Air,300,1.896,1,7.914,,
Ethene+Air,300,1.899,1,6.954,,
Ethene+Air,300,1.948,1,9.832,,
Ethene+Air,300,1.998,1,6.235,,
Ethene+Air,300,2.001,1,5.396,,
Ethene+Air,300,2.002,1,9.832,,
Ethene+Air,300,2.099,1,5.516,,
Ethene+Air,300,2.103,1,4.676,,
Ethyl acetate+air,358,0.64,1,27.36,,
Ethyl acetate+air,358,0.68,1,32.088,,
Ethyl acetate+air,358,0.72,1,38.1,,
Ethyl acetate+air,358,0.76,1,40.788,,
Ethyl acetate+air,358,0.78,1,39.83,,
Ethyl acetate+air,358,0.8,1,42.022,,
Ethyl acetate+air,358,0.82,1,39.45,,
Ethyl acetate+air,358,0.84,1,40.47,,
Ethyl acetate+air,358,0.88,1,33.85,,
Ethyl acetate+air,358,0.92,1,25.595,,
Ethyl acetate+air,358,0.96,1,18.48,,
Ethyl acetate+air,363,0.7,1,30.715,,
Ethyl acetate+air,363,0.8,1,34.655,,
Ethyl acetate+air,363,0.9,1,39.43,,
Ethyl acetate+air,363,1,1,45.373,,
Ethyl acetate+air,363,1.1,1,46.39,,
Ethyl acetate+air,363,1.2,1,43.85,,
Ethyl acetate+air,363,1.3,1,38.325,,
Ethyl acetate+air,363,1.4,1,29.525,,
Ethyl acetate+air,363,1.5,1,19.115,,
Ethyl acetate+air,375,0.7,1,32.38,,
Ethyl acetate+air,393,0.7,1,35.26,,
Ethyl acetate+air,393,0.8,1,38.29,,
Ethyl acetate+air,393,0.9,1,44.985,,
Ethyl acetate+air,393,1,1,50.79,,
Ethyl acetate+air,393,1.1,1,52.155,,
Ethyl acetate+air,393,1.2,1,49.76,,
Ethyl acetate+air,393,1.3,1,44.43,,
Ethyl acetate+air,393,1.4,1,34.685,,
Ethyl acetate+air,393,1.5,1,22.285,,
Ethyl acetate+air,408,1,1,59.35,,
Ethyl acetate+air,417,0.7,1,39.99,,
Ethyl acetate+air,423,0.7,1,42.265,,
Ethyl acetate+air,423,0.8,1,49.84,,
Ethyl acetate+air,423,0.82,1,44.01,,
Ethyl acetate+air,423,0.9,1,56.03,,
Ethyl acetate+air,423,0.92,1,50.44,,
Ethyl acetate+air,423,1,1,58.103,,
Ethyl acetate+air,423,1.05,1,54.09,,
Ethyl acetate+air,423,1.1,1,62.32,,
Ethyl acetate+air,423,1.12,1,53.89,,
Ethyl acetate+air,423,1.2,1,56.38,,
Ethyl acetate+air,423,1.3,1,48.935,,
Ethyl acetate+air,423,1.4,1,37.865,,
Ethyl acetate+air,423,1.5,1,26.21,,
Ethyl acetate+air,438,1.5,1,29.69,,
Ethyl acetate+air,441,0.7,1,44.79,,
Ethyl acetate+air,447,1,1,66.27,,
Ethyl acetate+air,465,0.7,1,52.13,,
Ethyl acetate+air,471,1.5,1,35.72,,
Ethyl acetate+air,474,0.7,1,51.61,,
Ethyl acetate+air,474,1,1,69.94,,
Ethyl acetate+air,500,0.7,1,57.03,,
Ethyl acetate+air,500,0.8,1,65.61,,
Ethyl acetate+air,500,0.9,1,71.05,,
Ethyl acetate+air,500,1,1,76.24,,
Ethyl acetate+air,500,1.1,1,76.49,,
Ethyl acetate+air,500,1.2,1,73.29,,
Ethyl acetate+air,500,1.3,1,67.67,,
Ethyl acetate+air,500,1.4,1,55.24,,
Ethyl acetate+air,500,1.5,1,40.9,,
Ethyl acetate+air,501,0.7,1,57.19,,
Ethyl acetate+air,501,1,1,76.46,,
Ethyl acetate+air,501,1.5,1,41.15,,
Ethyl acetate+air,513,1.5,1,40.9,,
Ethyl acetate+air,519,0.7,1,61.47,,
Ethyl acetate+air,519,1,1,83.27,,
Ethyl acetate+air,531,0.7,1,66.94,,
Ethyl acetate+air,531,1.5,1,45.78,,
Ethyl acetate+air,543,0.7,1,68.73,,
Ethyl acetate+air,561,1,1,98.65,,
Ethyl acetate+air,564,0.7,1,75.59,,
Ethyl acetate+air,567,1.5,1,50.79,,
Ethyl acetate+air,579,1,1,102.77,,
Ethyl acetate+air,585,0.7,1,77.84,,
Ethyl acetate+air,600,0.62,1,81.9,,
Ethyl acetate+air,600,0.64,1,95.44,,
Ethyl acetate+air,600,0.66,1,105.53,,
Ethyl acetate+air,600,0.68,1,109.62,,
Ethyl acetate+air,600,0.7,1,95.775,,
Ethyl acetate+air,600,0.72,1,104.19,,
Ethyl acetate+air,600,0.74,1,93.51,,
Ethyl acetate+air,600,0.76,1,76.46,,
Ethyl acetate+air,600,0.78,1,60.18,,
Ethyl acetate+air,600,1,1,111.37,,
Ethyl acetate+air,600,1.5,1,58.37,,
Gasoline+air,300,2.258,1,17.642,,
Gasoline+air,300,3.845,1,24.532,,
Gasoline+air,300,5.287,1,29.699,,
Gasoline+air,300,6.874,1,32.711,,
Gasoline+air,300,8.82,1,34,,
Gasoline+air,300,10.046,1,32.274,,
Gasoline+air,300,11.704,1,27.532,,
Gasoline+air,356.4,1.4,1,30.228,,
Gasoline+air,360,0.943,1,16.359,,
Gasoline+air,360,1.361,1,23.075,,
Gasoline+air,360,1.665,1,27.724,,
Gasoline+air,360,1.703,1,27.722,,
Gasoline+air,360,1.778,1,27.2,,
Gasoline+air,360,1.967,1,27.71,,
Gasoline+air,360,2.574,1,31.826,,
Gasoline+air,360,2.726,1,35.187,,
Gasoline+air,360,2.84,1,35.959,,
Gasoline+air,360,2.876,1,32.33,,
Gasoline+air,360,3.067,1,35.948,,
Gasoline+air,360,3.597,1,39.032,,
Gasoline+air,360,3.825,1,41.871,,
Gasoline+air,360,3.863,1,41.61,,
Gasoline+air,360,4.013,1,38.494,,
Gasoline+air,360,4.09,1,43.672,,
Gasoline+air,360,4.696,1,46.234,,
Gasoline+air,360,4.999,1,46.738,,
Gasoline+air,360,5.035,1,43.109,,
Gasoline+air,360,5.036,1,44.663,,
Gasoline+air,360,5.074,1,44.662,,
Gasoline+air,360,5.264,1,47.243,,
Gasoline+air,360,5.755,1,47.22,,
Gasoline+air,360,6.019,1,46.69,,
Gasoline+air,360,6.094,1,44.614,,
Gasoline+air,360,6.133,1,47.202,,
Gasoline+air,360,6.171,1,47.719,,
Gasoline+air,360,6.209,1,47.199,,
Gasoline+air,360,6.738,1,47.692,,
Gasoline+air,360,7.152,1,43.787,,
Gasoline+air,360,7.191,1,45.339,,
Gasoline+air,360,7.342,1,44.555,,
Gasoline+air,360,7.908,1,42.974,,
Gasoline+air,360,8.209,1,38.815,,
Gasoline+air,360,8.323,1,39.845,,
Gasoline+air,360,8.36,1,39.326,,
Gasoline+air,360,8.435,1,38.286,,
Gasoline+air,360,9.039,1,34.112,,
Gasoline+air,360,9.376,1,27.361,,
Gasoline+air,360,9.378,1,30.987,,
Gasoline+air,360,9.379,1,33.578,,
Gasoline+air,360,9.416,1,32.54,,
Gasoline+air,360,9.454,1,32.538,,
Gasoline+air,360,10.055,1,23.702,,
Gasoline+air,360,10.471,1,24.718,,
Gasoline+air,360,10.545,1,19.015,,
Gasoline+air,360,11.604,1,21.038,,
Gasoline+air,438.9,1.4,1,47.831,,
Gasoline+air,468.6,1.4,1,54.37,,
Gasoline+air,470,2.117,1,46.507,,
Gasoline+air,470,3.776,1,58.136,,
Gasoline+air,470,5.29,1,66.319,,
Gasoline+air,470,6.949,1,71.486,,
Gasoline+air,470,8.535,1,74.067,,
Gasoline+air,470,10.337,1,71.479,,
Gasoline+air,470,11.851,1,65.444,,
Gasoline+air,470,13.436,1,53.809,,
Gasoline+air,558.6,1.4,1,79.564,,
Gasoline+air,597.9,1.4,1,91.917,,
Gasoline+air,600,0.69,1,76.701,,
Gasoline+air,600,0.796,1,96.804,,
Gasoline+air,600,0.895,1,108.66,,
Gasoline+air,600,0.987,1,114.845,,
Gasoline+air,600,1.093,1,117.423,,
Gasoline+air,600,1.196,1,116.392,,
Gasoline+air,600,1.292,1,108.66,,
Gasoline+air,600,1.392,1,93.711,,
Hydrogen+Air Mixture,300,0.798,1,11.075,,
Hydrogen+Air Mixture,300,0.8,1,27.47,,
Hydrogen+Air Mixture,300,0.8,1,31.371,,
Hydrogen+Air Mixture,300,0.8,1,26.398,,
Hydrogen+Air Mixture,300,0.899,1,48.14,,
Hydrogen+Air Mixture,300,0.899,1,13.629,,
Hydrogen+Air Mixture,300,0.901,1,41.573,,
Hydrogen+Air Mixture,300,0.902,1,13.023,,
Hydrogen+Air Mixture,300,0.902,1,13.59,,
Hydrogen+Air Mixture,300,0.907,1,47.396,,
Hydrogen+Air Mixture,300,0.996,1,15.361,,
Hydrogen+Air Mixture,300,0.999,1,15.394,,
Hydrogen+Air Mixture,300,1.001,1,15.06,,
Hydrogen+Air Mixture,300,1.004,1,50.082,,
Hydrogen+Air Mixture,300,1.005,1,52.13,,
Hydrogen+Air Mixture,300,1.01,1,51.001,,
Hydrogen+Air Mixture,300,1.094,1,19.917,,
Hydrogen+Air Mixture,300,1.1,1,56.049,,
Hydrogen+Air Mixture,300,1.1,1,18.46,,
Hydrogen+Air Mixture,300,1.102,1,17.756,,
Hydrogen+Air Mixture,300,1.104,1,57.45,,
Hydrogen+Air Mixture,300,1.111,1,56.267,,
Hydrogen+Air Mixture,300,1.199,1,20.806,,
Hydrogen+Air Mixture,300,1.202,1,58.63,,
Hydrogen+Air Mixture,300,1.202,1,15.95,,
Hydrogen+Air Mixture,300,1.202,1,15.981,,
Hydrogen+Air Mixture,300,1.205,1,60.889,,
Hydrogen+Air Mixture,300,1.211,1,58.219,,
Hydrogen+Air Mixture,300,1.301,1,60.363,,
Hydrogen+Air Mixture,300,1.302,1,53.9,,
Hydrogen+Air Mixture,300,1.305,1,20.284,,
Hydrogen+Air Mixture,300,1.317,1,52.295,,
Hydrogen+Air Mixture,400,0.8,1,137.48,,
Hydrogen+Air Mixture,400,0.896,1,185.28,,
Hydrogen+Air Mixture,400,0.903,1,154.17,,
Hydrogen+Air Mixture,400,0.996,1,163.09,,
Hydrogen+Air Mixture,400,1.096,1,209.52,,
Hydrogen+Air Mixture,400,1.096,1,162.9,,
Hydrogen+Air Mixture,400,1.195,1,153.63,,
Hydrogen+Air Mixture,400,1.197,1,273.59,,
Hydrogen+Air Mixture,400,1.296,1,110.58,,
Hydrogen+Air Mixture,400,1.297,1,261.47,,
Hydrogen+Air Mixture,500,0.798,1,66.05,,
Hydrogen+Air Mixture,500,0.897,1,91.77,,
Hydrogen+Air Mixture,500,0.898,1,90.54,,
Hydrogen+Air Mixture,500,1.003,1,98.14,,
Hydrogen+Air Mixture,500,1.094,1,101.87,,
Hydrogen+Air Mixture,500,1.098,1,109.09,,
Hydrogen+Air Mixture,500,1.193,1,100.38,,
Hydrogen+Air Mixture,500,1.198,1,136.8,,
Hydrogen+Air Mixture,500,1.296,1,78.11,,
Hydrogen+Air Mixture,500,1.298,1,131.6,,
Hydrogen+Air Mixture,509.43,1,1,93.28,,
Hydrogen+Air Mixture,524.64,1,1,103.36,,
Hydrogen+Air Mixture,531.51,1,1,111.93,,
Hydrogen+Air Mixture,537.93,1.2,1,68.07,,
Hydrogen+Air Mixture,549.51,1.2,1,79.16,,
Hydrogen+Air Mixture,557.25,1,1,123.03,,
Hydrogen+Air Mixture,557.82,1.2,1,88.74,,
Hydrogen+Air Mixture,573.54,1,1,136.13,,
Hydrogen+Air Mixture,596.73,1,1,147.73,,
Hydrogen+Air Mixture,600,0.799,1,25.79,,
Hydrogen+Air Mixture,600,0.899,1,36.36,,
Hydrogen+Air Mixture,600,0.905,1,46.37,,
Hydrogen+Air Mixture,600,0.998,1,51.4,,
Hydrogen+Air Mixture,600,1.097,1,55.11,,
Hydrogen+Air Mixture,600,1.101,1,51.95,,
Hydrogen+Air Mixture,600,1.198,1,60.61,,
Hydrogen+Air Mixture,600,1.203,1,57.51,,
Hydrogen+Air Mixture,600,1.296,1,50.84,,
Hydrogen+Air Mixture,600,1.3,1,57.14,,
Hydrogen+Air Mixture,629.73,1.2,1,105.88,,
Hydrogen+Air Mixture,638.01,1.2,1,115.97,,
Hydrogen+Air Mixture,640.86,1.2,1,125.04,,
Liquefied Petroleum Gas,300,0.695,1,20.84,,
Liquefied Petroleum Gas,300,0.698,1,25.72,,
Liquefied Petroleum Gas,300,0.699,1,20.84,,
Liquefied Petroleum Gas,300,0.699,1,19.8,,
Liquefied Petroleum Gas,300,0.7,1,18.69,,
Liquefied Petroleum Gas,300,0.795,1,27.99,,
Liquefied Petroleum Gas,300,0.796,1,31.63,,
Liquefied Petroleum Gas,300,0.796,1,28.44,,
Liquefied Petroleum Gas,300,0.797,1,24.99,,
Liquefied Petroleum Gas,300,0.798,1,28.64,,
Liquefied Petroleum Gas,300,0.8,1,26.24,,
Liquefied Petroleum Gas,300,0.89,1,34.74,,
Liquefied Petroleum Gas,300,0.892,1,35.85,,
Liquefied Petroleum Gas,300,0.894,1,35.13,,
Liquefied Petroleum Gas,300,0.896,1,36.5,,
Liquefied Petroleum Gas,300,0.897,1,31.75,,
Liquefied Petroleum Gas,300,0.9,1,31.889,,
Liquefied Petroleum Gas,300,0.992,1,35.57,,
Liquefied Petroleum Gas,300,0.993,1,39.93,,
Liquefied Petroleum Gas,300,0.994,1,41.43,,
Liquefied Petroleum Gas,300,0.995,1,39.74,,
Liquefied Petroleum Gas,300,0.995,1,39.09,,
Liquefied Petroleum Gas,300,1,1,35.096,,
Liquefied Petroleum Gas,300,1.091,1,36.6,,
Liquefied Petroleum Gas,300,1.092,1,40.44,,
Liquefied Petroleum Gas,300,1.094,1,40.37,,
Liquefied Petroleum Gas,300,1.096,1,42.32,,
Liquefied Petroleum Gas,300,1.1,1,36.038,,
Liquefied Petroleum Gas,300,1.192,1,41.66,,
Liquefied Petroleum Gas,300,1.193,1,38.08,,
Liquefied Petroleum Gas,300,1.193,1,35.09,,
Liquefied Petroleum Gas,300,1.195,1,37.1,,
Liquefied Petroleum Gas,300,1.2,1,32.627,,
Liquefied Petroleum Gas,300,1.294,1,32.86,,
Liquefied Petroleum Gas,300,1.294,1,32.6,,
Liquefied Petroleum Gas,300,1.295,1,37.28,,
Liquefied Petroleum Gas,300,1.296,1,30.78,,
Liquefied Petroleum Gas,300,1.298,1,31.69,,
Liquefied Petroleum Gas,300,1.3,1,33.05,,
Liquefied Petroleum Gas,300,1.3,1,27.881,,
Liquefied Petroleum Gas,300,1.394,1,30.83,,
Liquefied Petroleum Gas,300,1.4,1,23.73,,
Liquefied Petroleum Gas,300,1.4,1,22.89,,
Liquefied Petroleum Gas,361.11,1.2,1,48.34,,
Liquefied Petroleum Gas,372.66,1.2,1,53.37,,
Liquefied Petroleum Gas,375.3,1,1,56.13,,
Liquefied Petroleum Gas,375.75,1.2,1,54.15,,
Liquefied Petroleum Gas,380.58,1,1,57.73,,
Liquefied Petroleum Gas,381.15,1.2,1,57.82,,
Liquefied Petroleum Gas,385.89,1,1,59.87,,
Liquefied Petroleum Gas,389.43,1,1,61.29,,
Liquefied Petroleum Gas,394.23,1.2,1,60.92,,
Liquefied Petroleum Gas,400,0.8,1,41.745,,
Liquefied Petroleum Gas,400,0.9,1,48.928,,
Liquefied Petroleum Gas,400,1,1,52.242,,
Liquefied Petroleum Gas,400,1.1,1,53.28,,
Liquefied Petroleum Gas,400,1.2,1,48.642,,
Liquefied Petroleum Gas,400,1.3,1,44.488,,
Liquefied Petroleum Gas,401.19,1,1,65.91,,
Liquefied Petroleum Gas,408.84,1.2,1,64.79,,
Liquefied Petroleum Gas,410.31,1.2,1,60.13,,
Liquefied Petroleum Gas,412.95,1,1,69.29,,
Liquefied Petroleum Gas,418.8,1.2,1,65.36,,
Liquefied Petroleum Gas,428.25,1,1,73.56,,
Liquefied Petroleum Gas,431.13,1.2,1,69.62,,
Liquefied Petroleum Gas,435.84,1,1,69.11,,
Liquefied Petroleum Gas,443.19,0.8,1,56.05,,
Liquefied Petroleum Gas,449.58,1.2,1,74.26,,
Liquefied Petroleum Gas,452.4,0.8,1,57.59,,
Liquefied Petroleum Gas,454.17,1.2,1,72.9,,
Liquefied Petroleum Gas,459.33,0.8,1,61.46,,
Liquefied Petroleum Gas,462.3,1,1,77.29,,
Liquefied Petroleum Gas,466.23,0.8,1,61.46,,
Liquefied Petroleum Gas,468,1.2,1,76.38,,
Liquefied Petroleum Gas,469.35,0.8,1,65.14,,
Liquefied Petroleum Gas,469.56,1.2,1,78.9,,
Liquefied Petroleum Gas,471.72,1,1,82.44,,
Liquefied Petroleum Gas,473.16,0.8,1,64.17,,
Liquefied Petroleum Gas,474.75,0.8,1,66.5,,
Liquefied Petroleum Gas,474.96,1.2,1,81.61,,
Liquefied Petroleum Gas,489.27,0.8,1,65.13,,
Liquefied Petroleum Gas,491.82,1.2,1,81.41,,
Liquefied Petroleum Gas,495.75,1.2,1,88.38,,
Liquefied Petroleum Gas,497.01,1,1,89.73,,
Liquefied Petroleum Gas,500,0.8,1,64.065,,
Liquefied Petroleum Gas,500,0.9,1,71.652,,
Liquefied Petroleum Gas,500,1,1,75.055,,
Liquefied Petroleum Gas,500,1.1,1,75.895,,
Liquefied Petroleum Gas,500,1.2,1,70.98,,
Liquefied Petroleum Gas,500,1.3,1,68.215,,
Liquefied Petroleum Gas,503.43,1.2,1,88.38,,
Liquefied Petroleum Gas,503.94,0.8,1,71.71,,
Liquefied Petroleum Gas,508.59,0.8,1,75.39,,
Liquefied Petroleum Gas,514.08,1,1,94.53,,
Liquefied Petroleum Gas,518.85,1.2,1,95.15,,
Liquefied Petroleum Gas,520.05,0.8,1,74.03,,
Liquefied Petroleum Gas,530.1,0.8,1,79.84,,
Liquefied Petroleum Gas,535.44,0.8,1,79.06,,
Liquefied Petroleum Gas,542.43,0.8,1,84.68,,
Liquefied Petroleum Gas,548.52,0.8,1,83.32,,
Liquefied Petroleum Gas,566.28,0.8,1,91.06,,
Liquefied Petroleum Gas,568.5,0.8,1,87.18,,
Liquefied Petroleum Gas,594.69,0.8,1,97.44,,
Liquefied Petroleum Gas,597.72,0.8,1,95.11,,
Methane+Air,300,0.596,5,3.08,,
Methane+Air,300,0.598,3,5.145,,
Methane+Air,300,0.599,1,9.737,,
Methane+Air,300,0.599,2,5.948,,
Methane+Air,300,0.6,1,9.511,,
Methane+Air,300,0.6,4,4.348,,
Methane+Air,300,0.603,2,6.589,,
Methane+Air,300,0.613,1,9.598,,
Methane+Air,300,0.651,1,13.736,,
Methane+Air,300,0.672,1,14.397,,
Methane+Air,300,0.698,1,16.066,,
Methane+Air,300,0.698,2,13.264,,
Methane+Air,300,0.698,5,7.216,,
Methane+Air,300,0.698,10,4.006,,
Methane+Air,300,0.699,1,13.076,,
Methane+Air,300,0.699,2,10.74,,
Methane+Air,300,0.699,5,6.944,,
Methane+Air,300,0.7,1,17.279,,
Methane+Air,300,0.7,2,10.526,,
Methane+Air,300,0.7,3,10.218,,
Methane+Air,300,0.7,10,5.594,,
Methane+Air,300,0.701,2,13.435,,
Methane+Air,300,0.701,3,10.072,,
Methane+Air,300,0.701,4,8.212,,
Methane+Air,300,0.702,4,9.36,,
Methane+Air,300,0.749,1,20.726,,
Methane+Air,300,0.752,1,23.787,,
Methane+Air,300,0.773,1,22.326,,
Methane+Air,300,0.797,5,12.258,,
Methane+Air,300,0.797,10,9.761,,
Methane+Air,300,0.797,20,10.942,,
Methane+Air,300,0.798,2,19.554,,
Methane+Air,300,0.798,3,17.029,,
Methane+Air,300,0.798,4,13.829,,
Methane+Air,300,0.798,10,7.39,,
Methane+Air,300,0.799,1,25.433,,
Methane+Air,300,0.799,2,19.368,,
Methane+Air,300,0.799,4,15.036,,
Methane+Air,300,0.799,5,12.017,,
Methane+Air,300,0.799,10,16.989,,
Methane+Air,300,0.8,1,24.413,,
Methane+Air,300,0.8,10,9.807,,
Methane+Air,300,0.801,1,28.099,,
Methane+Air,300,0.801,2,18.784,,
Methane+Air,300,0.801,4,12.802,,
Methane+Air,300,0.803,4,14.734,,
Methane+Air,300,0.804,1,24.204,,
Methane+Air,300,0.81,1,26.012,,
Methane+Air,300,0.853,1,32.481,,
Methane+Air,300,0.858,1,29.56,,
Methane+Air,300,0.885,1,32.689,,
Methane+Air,300,0.893,1,31.298,,
Methane+Air,300,0.897,10,12.155,,
Methane+Air,300,0.897,20,9.834,,
Methane+Air,300,0.898,1,30.725,,
Methane+Air,300,0.898,2,24.004,,
Methane+Air,300,0.898,5,15.097,,
Methane+Air,300,0.899,1,31.854,,
Methane+Air,300,0.899,3,21.123,,
Methane+Air,300,0.899,10,14.779,,
Methane+Air,300,0.899,20,14.958,,
Methane+Air,300,0.9,2,25.273,,
Methane+Air,300,0.9,4,18.659,,
Methane+Air,300,0.9,5,16.908,,
Methane+Air,300,0.901,1,34.22,,
Methane+Air,300,0.902,4,19.263,,
Methane+Air,300,0.95,1,36.966,,
Methane+Air,300,0.97,1,32.133,,
Methane+Air,300,0.99,3,22.174,,
Methane+Air,300,0.996,10,14.019,,
Methane+Air,300,0.997,5,20.773,,
Methane+Air,300,0.997,20,10.319,,
Methane+Air,300,0.998,2,28.496,,
Methane+Air,300,0.998,3,23.876,,
Methane+Air,300,0.998,10,15.849,,
Methane+Air,300,0.999,1,35.02,,
Methane+Air,300,0.999,4,21.498,,
Methane+Air,300,0.999,5,18.931,,
Methane+Air,300,1,1,36.835,,
Methane+Air,300,1,2,30.037,,
Methane+Air,300,1,3,25.507,,
Methane+Air,300,1,10,18.301,,
Methane+Air,300,1,20,15.859,,
Methane+Air,300,1.001,2,28.325,,
Methane+Air,300,1.001,4,23.4,,
Methane+Air,300,1.002,4,21.739,,
Methane+Air,300,1.049,1,34.915,,
Methane+Air,300,1.051,1,38.578,,
Methane+Air,300,1.06,1,36.167,,
Methane+Air,300,1.096,5,19.082,,
Methane+Air,300,1.097,3,24.203,,
Methane+Air,300,1.098,2,27.983,,
Methane+Air,300,1.098,4,21.498,,
Methane+Air,300,1.098,5,20.441,,
Methane+Air,300,1.098,20,15.235,,
Methane+Air,300,1.099,3,24.602,,
Methane+Air,300,1.1,1,38.045,,
Methane+Air,300,1.1,2,29.138,,
Methane+Air,300,1.1,4,21.075,,
Methane+Air,300,1.1,10,15.999,,
Methane+Air,300,1.1,20,9,,
Methane+Air,300,1.102,4,23.128,,
Methane+Air,300,1.102,10,16.471,,
Methane+Air,300,1.149,1,40.549,,
Methane+Air,300,1.15,1,34.845,,
Methane+Air,300,1.152,1,35.541,,
Methane+Air,300,1.154,1,33.872,,
Methane+Air,300,1.16,1,36.1,,
Methane+Air,300,1.195,1,35.054,,
Methane+Air,300,1.197,2,24.56,,
Methane+Air,300,1.198,1,33.176,,
Methane+Air,300,1.198,2,23.704,,
Methane+Air,300,1.198,3,21.159,,
Methane+Air,300,1.199,1,33.368,,
Methane+Air,300,1.199,2,25.972,,
Methane+Air,300,1.199,4,17.391,,
Methane+Air,300,1.199,5,16.888,,
Methane+Air,300,1.199,10,11.084,,
Methane+Air,300,1.199,20,13.227,,
